departmentId,sourceDepartment,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage
genshiryoku,原子,金,1,前期前,1,,原子力機械工作概論,大鳥 靖樹 鈴木 徹 牟田 仁 中村 いずみ 大鳥 靖樹 鈴木 徹 牟田 仁 中村 いずみ,saa162102,11E,対象[20-15],"対開講(火1,金1)",,20
genshiryoku,原子,金,1,前期後,1,,化学(1),吉田 真史,sab162104,22C,対象[26-18],"対開講(火1,金1)",,20
genshiryoku,原子,金,2,前期前,1,,微分積分学(1a)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,井上 浩一 大矢 浩徳,saa112203,12M,対象[26-26],"対開講(火2,金2)",,20
genshiryoku,原子,金,2,前期前,3,,耐震工学,珠玖 隆行,saa272201,12P,対象[24-18],"対開講(火2,金2)",,20
genshiryoku,原子,金,2,前期後,1,,微分積分学(1b)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,井上 浩一 大矢 浩徳,sab112204,12M,対象[26-26],"対開講(火2,金2)",,20
genshiryoku,原子,金,2,前期後,2,,SD PBL(2),大鳥 靖樹 牟田 仁 桑垣 玲子,sab162202,13L,対象[25-20],"対開講(火2,金2)",,20
genshiryoku,原子,金,3,前期前,2,,電気機械・放射線実験 (1a),羽倉 尚人 大鳥 靖樹 佐藤 勇 牟田 仁 高木 直行 松浦 治明,saa165301,原子力安全 工学科実験 室,対象[25-21],"対開講(金3,金4)",,20
genshiryoku,原子,金,3,前期後,1,,放射線概論,河原林 順 松浦 治明 羽倉 尚人,sab163101,12C,対象[26-18],"対開講(水1,金3)",,20
genshiryoku,原子,金,3,前期後,2,,電気機械・放射線実験 (1b),羽倉 尚人 大鳥 靖樹 佐藤 勇 牟田 仁 高木 直行 松浦 治明,sab165302,原子力安全 工学科実験 室,対象[25-21],"対開講(金3,金4)",,20
genshiryoku,原子,金,4,前期前,1,I,情報リテラシー演習(a),白鳥 成彦,saa155404,12L,対象[26-26],,,20
genshiryoku,原子,金,4,前期前,1,II,情報リテラシー演習(a),千葉 邦子,saa165401,12M,対象[26-26],,,20
genshiryoku,原子,金,4,前期前,2,,電気機械・放射線実験 (1a),羽倉 尚人 大鳥 靖樹 佐藤 勇 牟田 仁 高木 直行 松浦 治明,saa165301,原子力安全 工学科実験 室,対象[25-21],"対開講(金3,金4)",,20
genshiryoku,原子,金,4,前期後,1,I,情報リテラシー演習(b),白鳥 成彦,sab155405,12L,対象[26-26],,,20
genshiryoku,原子,金,4,前期後,1,II,情報リテラシー演習(b),千葉 邦子,sab165402,12M,対象[26-26],,,20
genshiryoku,原子,金,4,前期後,2,,電気機械・放射線実験 (1b),羽倉 尚人 大鳥 靖樹 佐藤 勇 牟田 仁 高木 直行 松浦 治明,sab165302,原子力安全 工学科実験 室,対象[25-21],"対開講(金3,金4)",,20
genshiryoku,原子,金,4,前集中,2,,電磁気学基礎,杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 大鳥 靖樹 中村 いずみ 牟田 仁 鈴木 徹 大鳥 靖樹 須藤 誠一 河原林 順,saa112209,-,対象[20-18],,,20
genshiryoku,原子,金,4,前集中,2,,地球環境科学,杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 大鳥 靖樹 中村 いずみ 牟田 仁 鈴木 徹 大鳥 靖樹 須藤 誠一 河原林 順,saz167601,-,対象[25-18],,,20
genshiryoku,原子,金,4,前集中,2,,材料力学,杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 大鳥 靖樹 中村 いずみ 牟田 仁 鈴木 徹 大鳥 靖樹 須藤 誠一 河原林 順,saz167604,-,対象[20-18],,,20
genshiryoku,原子,金,4,前集中,2,,放射線計測,杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 大鳥 靖樹 中村 いずみ 牟田 仁 鈴木 徹 大鳥 靖樹 須藤 誠一 河原林 順,saz167605,-,対象[20-18],,,20
genshiryoku,原子,金,4,前集中,2,ひらめき,ひとづくり(2),杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 大鳥 靖樹 中村 いずみ 牟田 仁 鈴木 徹 大鳥 靖樹 須藤 誠一 河原林 順,saz137612,-,対象[25-23],教養特別講義,,20
genshiryoku,原子,金,4,前集中,2,ひらめき,ひらめきづくり(3),杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 大鳥 靖樹 中村 いずみ 牟田 仁 鈴木 徹 大鳥 靖樹 須藤 誠一 河原林 順,saz137615,-,対象[25-23],,,20
genshiryoku,原子,金,4,前集中,3,ひらめき,ことづくり(4),瀬戸 久美子 岸 和幸 杉浦 正吾 大木 浩士,saz137622,-,対象[24-23],教養特別講義,,20
genshiryoku,原子,金,4,前集中,3,ひらめき,ひらめきづくり(5),瀬戸 久美子 岸 和幸 杉浦 正吾 大木 浩士,saz137624,-,対象[24-23],,,20
genshiryoku,原子,金,4,前集中,3,ひらめき,ひとづくり(3),瀬戸 久美子 岸 和幸 杉浦 正吾 大木 浩士,saz137629,-,対象[24-23],,,20
genshiryoku,原子,金,4,前集中,4,,卒業研究(1),河原林 順 高木 直行 鈴木 徹 大鳥 靖樹 佐藤 勇 松浦 治明 牟田 仁 羽倉 尚人 中村 いずみ 西山 潤 河原林 順 高木 直行 鈴木 徹 大鳥 靖樹 佐藤 勇 松浦 治明 牟田 仁 羽倉 尚人 中村 いずみ 西山 潤,saz167614,-,対象[23-19],,,20
genshiryoku,原子,金,4,前集中,4,,卒業研究(2),河原林 順 高木 直行 鈴木 徹 大鳥 靖樹 佐藤 勇 松浦 治明 牟田 仁 羽倉 尚人 中村 いずみ 西山 潤 河原林 順 高木 直行 鈴木 徹 大鳥 靖樹 佐藤 勇 松浦 治明 牟田 仁 羽倉 尚人 中村 いずみ 西山 潤,saz167615,-,対象[23-19],,,20
