departmentId,sourceDepartment,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage
iyo,医用,木,3,前期後,3,,臨床機器実習(b),京相 雅樹 坂口 勝久 髙橋 玄宇 京相 雅樹 坂口 勝久 髙橋 玄宇,sab144305,2号館臨床 実習室 2号館臨床 実習室,対象[24-23],"対開講(木3,木4)",,12
iyo,医用,木,4,前期前,2,,微分方程式論,中井 洋史,saa141202,1BB,対象[25-16],"対開講(月2,木4)",,12
iyo,医用,木,4,前期前,3,,臨床機器学及び実習(a),京相 雅樹 坂口 勝久 髙橋 玄宇 京相 雅樹 坂口 勝久 髙橋 玄宇,saa144304,2号館臨床 実習室 2号館臨床 実習室,対象[22-21],"対開講(木3,木4)",,12
iyo,医用,木,4,前期前,3,,臨床機器実習(a),京相 雅樹 坂口 勝久 髙橋 玄宇 京相 雅樹 坂口 勝久 髙橋 玄宇,saa144304,2号館臨床 実習室 2号館臨床 実習室,対象[24-23],"対開講(木3,木4)",,12
iyo,医用,木,4,前期後,1,,データサイエンスリテラシー (1),若山 昇,sab144306,11D,対象[26-20],"対開講(木3,木4)",,12
iyo,医用,木,4,前期後,2,,生理学(2),島谷 祐一,sab141402,11B,対象[25-16],"対開講(月4,木4)",,12
iyo,医用,木,4,前期後,3,,臨床機器学及び実習(b),京相 雅樹 坂口 勝久 髙橋 玄宇 京相 雅樹 坂口 勝久 髙橋 玄宇,sab144305,2号館臨床 実習室 2号館臨床 実習室,対象[22-21],"対開講(木3,木4)",,12
iyo,医用,木,4,前期後,3,,臨床機器実習(b),京相 雅樹 坂口 勝久 髙橋 玄宇 京相 雅樹 坂口 勝久 髙橋 玄宇,sab144305,2号館臨床 実習室 2号館臨床 実習室,対象[24-23],"対開講(木3,木4)",,12
iyo,医用,金,1,前期前,1,,医用工学リテラシー,京相 雅樹 桃沢 愛,saa142102,12P,対象[26-21],"対開講(火1,金1)",,12
iyo,医用,金,1,前期前,2,,化学(3),吉田 真史,saa172108,71A,対象[20-18],"対開講(火1,金1)",,12
iyo,医用,金,1,前期前,3,,技術者倫理,髙橋 玄宇 北村 敏 安部 毅,saa142103,13J,対象[24-16],"対開講(火1,金1)",,12
iyo,医用,金,1,前期後,1,,化学(1),吉田 真史,sab162104,22C,対象[26-16],"対開講(火1,金1)",,12
iyo,医用,金,1,前期後,2,,医用電子回路,京相 雅樹,sab142104,12P,対象[25-19],"対開講(火1,金1)",○,12
iyo,医用,金,2,前期,1,IV-A,Communication Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125201,12G,対象[26-26],,,12
iyo,医用,金,2,前期,1,IV-B,Communication Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125202,12H,対象[26-26],,,12
iyo,医用,金,2,前期,1,IV-C,Communication Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125203,12D,対象[26-26],,,12
iyo,医用,金,2,前期,1,IV-D,Communication Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125204,12E,対象[26-26],,,12
iyo,医用,金,2,前期,1,IV-E,Communication Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125205,11C,対象[26-26],,,12
iyo,医用,金,2,前期,1,IV-F,Communication Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125206,12B,対象[26-26],,,12
iyo,医用,金,2,前期,1,IV-G,Communication Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125207,13N,対象[26-26],,,12
iyo,医用,金,2,前期,1,IV-H,Communication Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125208,11D,対象[26-26],,,12
iyo,医用,金,2,前期,1,IV-I,Communication Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125209,11B,対象[26-26],,,12
iyo,医用,金,2,前期,1,IV-J,Communication Skills(1),佐竹 幸信 グルンデル 教子 ヴァーラ内田 エイ ドリアン ミッシェ 倉持 和歌子 吹野 佐枝子 大塚 圭 鷹取 勇希 松本 弘法 稲垣 亜希子 三宅 加恵,saz125210,1BL,対象[26-26],,,12
iyo,医用,金,2,前期前,2,,地学(1),小田島 庸浩,saa002216,"31A,31B",対象[25-16],"対開講(火2,金2)",,12
iyo,医用,金,2,前期前,2,,生理学(1),坂口 勝久,saa142201,1BC,対象[25-16],"対開講(火2,金2)",,12
iyo,医用,金,2,前期前,3,,医用機械工学応用(1),桃沢 愛,saa142202,11E,対象[24-19],"対開講(火2,金2)",,12
iyo,医用,金,2,前期後,2,,地学(1),坂口 勝久 髙橋 玄宇 清家 一馬,sab002240,2号館学生 実験室 31B,対象[25-16],"対開講(火2,金2)",,12
iyo,医用,金,2,前期後,2,,SD PBL(2),坂口 勝久 髙橋 玄宇 清家 一馬,sab142203,2号館学生 実験室 31B,対象[25-20],"対開講(火2,金2)",,12
iyo,医用,金,2,前期後,3,,医用機械工学応用(2),和多田 雅哉,sab142204,22B,対象[24-19],"対開講(火2,金2)",,12
iyo,医用,金,3,前期前,2,,福祉ロボット工学及び実習 (a),和多田 雅哉 桃沢 愛,saa145301,2号館学生 実験室,対象[25-21],"対開講(金3,金4)",,12
iyo,医用,金,3,前期後,2,,福祉ロボット工学及び実習 (b),和多田 雅哉 桃沢 愛,sab145302,2号館学生 実験室,対象[25-21],"対開講(金3,金4)",,12
iyo,医用,金,4,前期前,1,,微分積分学(1a),野村 次郎 椎名 貴久 田邊 顕一朗 name,saa145401,11A,対象[26-21],"対開講(火4,金4)",,12
iyo,医用,金,4,前期前,1,,微分積分学(1a)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,野村 次郎 椎名 貴久 田邊 顕一朗 name,saa262402,13P,対象[26-26],,,12
iyo,医用,金,4,前期前,2,,福祉ロボット工学及び実習 (a),和多田 雅哉 桃沢 愛,saa145301,2号館学生 実験室,対象[25-21],"対開講(金3,金4)",,12
iyo,医用,金,4,前期前,3,,医用機器,京相 雅樹 工藤 琢也,saa142403,12E,対象[24-16],"対開講(火4,金4)",,12
iyo,医用,金,4,前期後,1,,微分積分学(1b),野村 次郎 椎名 貴久 田邊 顕一朗 name,sab145402,11A,対象[26-21],"対開講(火4,金4)",,12
iyo,医用,金,4,前期後,1,,微分積分学(1b)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,野村 次郎 椎名 貴久 田邊 顕一朗 name,sab262404,13P,対象[26-26],,,12
iyo,医用,金,4,前期後,2,,福祉ロボット工学及び実習 (b),和多田 雅哉 桃沢 愛,sab145302,2号館学生 実験室,対象[25-21],"対開講(金3,金4)",,12
iyo,医用,金,4,前期後,3,,医用安全工学,京相 雅樹 工藤 琢也,sab142404,11E,対象[24-16],"対開講(火4,金4)",,12
iyo,医用,土,1,前期,2,,生物学実験,福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,saz006104,6号館学生 実験室,対象[20-16],"対開講(土1,土2)",,12
iyo,医用,土,1,前期前,2,,生物学実験(a),福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,saa006102,6号館学生 実験室,対象[25-21],"対開講(土1,土2)",,12
iyo,医用,土,1,前期後,2,,生物学実験(b),福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,sab006103,6号館学生 実験室,対象[25-21],"対開講(土1,土2)",,12
iyo,医用,土,2,前期,2,,生物学実験,福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,saz006104,6号館学生 実験室,対象[20-16],"対開講(土1,土2)",,13
iyo,医用,土,2,前期前,2,,生物学実験(a),福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,saa006102,6号館学生 実験室,対象[25-21],"対開講(土1,土2)",,13
iyo,医用,土,2,前期後,2,,生物学実験(b),福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,sab006103,6号館学生 実験室,対象[25-21],"対開講(土1,土2)",,13
iyo,医用,土,3,前期,2,,生物学実験,福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,saz006304,6号館学生 実験室,対象[20-16],"対開講(土3,土4)",,13
iyo,医用,土,3,前期前,2,,生物学実験(a),福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,saa006302,6号館学生 実験室,対象[25-21],"対開講(土3,土4)",,13
iyo,医用,土,3,前期後,2,,生物学実験(b),福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,sab006303,6号館学生 実験室,対象[25-21],"対開講(土3,土4)",,13
iyo,医用,土,4,前期,2,,生物学実験,福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,saz006304,6号館学生 実験室,対象[20-16],"対開講(土3,土4)",,13
iyo,医用,土,4,前期前,2,,生物学実験(a),福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,saa006302,6号館学生 実験室,対象[25-21],"対開講(土3,土4)",,13
iyo,医用,土,4,前期後,2,,生物学実験(b),福田 達哉 中島 保寿 池田 佑美 池島 宏子 石井 義孝 田中 健太郎,sab006303,6号館学生 実験室,対象[25-21],"対開講(土3,土4)",,13
iyo,医用,土,4,前集中,1,,医用機械工学実習(1a),桃沢 愛 和多田 雅哉 髙橋 玄宇 桃沢 愛 和多田 雅哉 髙橋 玄宇,saa141101,-,対象[25-21],,,13
iyo,医用,土,4,前集中,1,,医用機械工学実習(1b),桃沢 愛 和多田 雅哉 髙橋 玄宇 桃沢 愛 和多田 雅哉 髙橋 玄宇,sab141103,-,対象[25-21],,,13
iyo,医用,土,4,前集中,2,き,ひらめきづくり(3),杉浦 正吾 加藤 雄一 杉浦 正吾 N・スランタ 加藤 雄一 須藤 誠一,saz137615,-,対象[25-23],,,13
