departmentId,sourceDepartment,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage
denki,電通,木,3,前期前,1,DEF,物理学実験(a),西村 太樹 浅野 恵美 小野 督幸 金子 核 砂畑 浩樹 中島 啓光 深井 佳乃 三原 国子 矢吹 文昭 中村 正人（教育講 師）,saa134309,物理学実験 室(62H),対象[26-26],"対開講(木3,木4)",,9
denki,電通,木,3,前期前,2,,電気電子通信基礎実験 (a),野平 博司 鈴木 憲吏 N・スランタ 石川 亮佑 野中 弘二 奈良 安雄 勝本 信吾,saa134304,"PBL教室,電 気電子通信 工学科実験 室",対象[25-21],"対開講(木3,木4)",,9
denki,電通,木,3,前期前,3,,配電工学,占部 千由,saa134311,12H,対象[24-18],"対開講(木3,木4)",,9
denki,電通,木,3,前期後,1,DEF,物理学実験(b),西村 太樹 浅野 恵美 小野 督幸 金子 核 砂畑 浩樹 中島 啓光 深井 佳乃 三原 国子 矢吹 文昭 中村 正人（教育講 師）,sab134310,物理学実験 室(62H),対象[26-26],"対開講(木3,木4)",,9
denki,電通,木,3,前期後,2,,電気電子通信基礎実験 (b),野平 博司 鈴木 憲吏 N・スランタ 石川 亮佑 野中 弘二 奈良 安雄 勝本 信吾,sab134305,"PBL教室,電 気電子通信 工学科実験 室",対象[25-21],"対開講(木3,木4)",,9
denki,電通,木,4,前期,2,,電気電子通信実験(1),野平 博司 鈴木 憲吏 N・スランタ 石川 亮佑 野中 弘二 奈良 安雄 勝本 信吾,saz134306,"PBL教室,電 気電子通信 工学科実験 室",対象[20-19],"対開講(木3,木4)",,9
denki,電通,木,4,前期前,1,DEF,物理学実験(a),西村 太樹 浅野 恵美 小野 督幸 金子 核 砂畑 浩樹 中島 啓光 深井 佳乃 三原 国子 矢吹 文昭 中村 正人（教育講 師）,saa134309,物理学実験 室(62H),対象[26-26],"対開講(木3,木4)",,9
denki,電通,木,4,前期前,2,,電気電子通信基礎実験 (a),野平 博司 鈴木 憲吏 N・スランタ 石川 亮佑 野中 弘二 奈良 安雄 勝本 信吾,saa134304,"PBL教室,電 気電子通信 工学科実験 室",対象[25-21],"対開講(木3,木4)",,9
denki,電通,木,4,前期前,3,,配電工学,占部 千由,saa134311,12H,対象[24-18],"対開講(木3,木4)",,9
denki,電通,木,4,前期後,1,DEF,物理学実験(b),西村 太樹 浅野 恵美 小野 督幸 金子 核 砂畑 浩樹 中島 啓光 深井 佳乃 三原 国子 矢吹 文昭 中村 正人（教育講 師）,sab134310,物理学実験 室(62H),対象[26-26],"対開講(木3,木4)",,9
