departmentId,sourceDepartment,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage
kikai_system,機シ,火,1,前期後,1,,微分積分学(1b)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,肥田野 久二男 井上 浩一 大矢 浩徳,sab122113,12M,対象[26-26],,,4
kikai_system,機シ,火,1,前期後,1,CD,微分積分学(1b),肥田野 久二男 井上 浩一 大矢 浩徳,sab122114,1BM,対象[26-21],"対開講(火1,金1)",,4
kikai_system,機シ,火,1,前期後,2,,流れ学(1)及び演習,白鳥 英,sab122110,1BN,対象[25-21],"対開講(火1,金1)",○,4
kikai_system,機シ,火,1,前期後,3,,機械要素,秋田 貢一,sab122102,1BC,対象[24-17],"対開講(火1,金1)",,4
kikai_system,機シ,火,2,前期,1,,知的財産,伊藤 剣太,saz112205,"71B(1Q),61C (2Q)",対象[26-17],,,4
kikai_system,機シ,火,2,前期前,1,IV-A,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,saa122201,12J,対象[26-26],,,4
kikai_system,機シ,火,2,前期前,1,IV-B,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,saa122202,12G,対象[26-26],,,4
kikai_system,機シ,火,2,前期前,1,IV-C,Writing(1a),日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,saa122203,12C,対象[26-26],,,4
kikai_system,機シ,火,2,前期前,1,IV-D,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,saa122204,12D,対象[26-26],,,4
kikai_system,機シ,火,2,前期前,1,IV-E,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,saa122205,12A,対象[26-26],,,4
kikai_system,機シ,火,2,前期前,1,IV-F,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,saa122206,12E,対象[26-26],,,4
kikai_system,機シ,火,2,前期前,1,IV-G,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,saa122207,12F,対象[26-26],,,4
kikai_system,機シ,火,2,前期前,1,IV-H,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,saa122208,13K,対象[26-26],,,4
kikai_system,機シ,火,2,前期前,1,IV-I,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,saa122209,11C,対象[26-26],,,4
kikai_system,機シ,火,2,前期前,1,IV-J,Reading and Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,saa122210,12H,対象[26-26],,,4
kikai_system,機シ,火,2,前期前,2,,熱力学(1)及び演習,白鳥 英,saa122245,1BN,対象[25-21],"対開講(火2,金2)",,4
kikai_system,機シ,火,2,前期後,1,IV-A,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,sab122211,12J,対象[26-26],,,4
kikai_system,機シ,火,2,前期後,1,IV-B,Reading and,日高 正司 ヴァーラ内田 エイ ドリアン ミッシェ 秋間 聖代 水戸 俊介 佐竹 幸信 古谷 裕美 松本 淳子 鷹取 勇希 染谷 昌弘 小林 美文,sab122212,12G,対象[26-26],,,4
