departmentId,sourceDepartment,campus,day,period,term,gradeYear,className,title,lectureCode,teacher,room,target,remarks,sourcePage,sourceFile,normalizedTitle
chino_joho,知能,世田谷,木,2,前期前,3,ABC,プロジェクトマネジメント,saa514102,太田 明,12A,対象[24-17],"対開講(木1,木2)",39,2026世田谷キャンパス前期.pdf,プロジェクトマネジメント
chino_joho,知能,世田谷,木,2,前期後,2,ABC,まちの防災,sab514101,諫川 輝之,22C,対象[22-17],"対開講(木1,木2)",40,2026世田谷キャンパス前期.pdf,まちの防災
chino_joho,知能,世田谷,木,2,前期後,2,ABC,都市の安全環境,sab514101,諫川 輝之,22C,対象[25-23],"対開講(木1,木2)",40,2026世田谷キャンパス前期.pdf,都市の安全環境
chino_joho,知能,世田谷,木,2,前期後,3,ABC,環境と設備,sab514103,木原 己人,12H,対象[24-17],"対開講(木1,木2)",40,2026世田谷キャンパス前期.pdf,環境と設備
chino_joho,知能,世田谷,木,3,前期後,1,ABC,世界の住まい,sab514301,三井所 清史,71B,対象[26-17],"対開講(木3,木4)",40,2026世田谷キャンパス前期.pdf,世界の住まい
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514403,宇都 正哲,73B,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514406,高柳 英明,7号館3階演,対象[24-17],"対開講(木4,木5) 習室",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514402,坂井 文,72B,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514415,坂倉 杏介,73F,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514416,信太 洋行 ショップA,ワーク,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514418,西山 敏樹,73L,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514404,川口 英俊,都市フォー,対象[24-17],"対開講(木4,木5) ラム",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514409,太田 明,73D,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514401,中島 伸,74A,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514412,北見 幸一 ショップC,ワーク,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514417,末繁 雄一,73A,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514407,諫川 輝之 ショップB,ワーク,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514408,林 和眞,73K,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514419,ドリアンダ リーラ プロビ,73M,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514414,斉藤 圭 ショップD,ワーク,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514405,菊池 武晴,72C,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514411,柏原 沙織,73G,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514413,木村 篤信,73J,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期,3,ABC,プロジェクト演習(1),saz514410,岡澤 由季,73H,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,4,前期後,1,ABC,世界の住まい,sab514301,三井所 清史,71B,対象[26-17],"対開講(木3,木4)",40,2026世田谷キャンパス前期.pdf,世界の住まい
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514403,宇都 正哲,73B,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514406,高柳 英明,7号館3階演,対象[24-17],"対開講(木4,木5) 習室",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514402,坂井 文,72B,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514415,坂倉 杏介,73F,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514416,信太 洋行 ショップA,ワーク,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514418,西山 敏樹,73L,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514404,川口 英俊,都市フォー,対象[24-17],"対開講(木4,木5) ラム",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514409,太田 明,73D,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514401,中島 伸,74A,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514412,北見 幸一 ショップC,ワーク,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514417,末繁 雄一,73A,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514407,諫川 輝之 ショップB,ワーク,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514408,林 和眞,73K,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514419,ドリアンダ リーラ プロビ,73M,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514414,斉藤 圭 ショップD,ワーク,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514405,菊池 武晴,72C,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514411,柏原 沙織,73G,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514413,木村 篤信,73J,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,木,5,前期,3,ABC,プロジェクト演習(1),saz514410,岡澤 由季,73H,対象[24-17],"対開講(木4,木5)",40,2026世田谷キャンパス前期.pdf,プロジェクト演習(1)
chino_joho,知能,世田谷,金,1,前期,1,A,空間デザイン演習(1),saz515101,"中島 伸 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,1,前期,1,B,空間デザイン演習(1),saz515102,"山本 陽一 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,1,前期,1,C,空間デザイン演習(1),saz515103,"赤地 寿介 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,1,前期前,3,C,都市計画(2),saa515104,柏原 沙織,71B,対象[24-17],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,都市計画(2)
chino_joho,知能,世田谷,金,1,前期後,3,C,経営財務,sab515105,岡澤 由季,71B,対象[24-19],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,経営財務
chino_joho,知能,世田谷,金,1,前期後,3,C,簿記論,sab515105,岡澤 由季,71B,対象[18-17],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,簿記論
chino_joho,知能,世田谷,金,2,前期,1,A,空間デザイン演習(1),saz515101,"中島 伸 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,2,前期,1,B,空間デザイン演習(1),saz515102,"山本 陽一 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,2,前期,1,C,空間デザイン演習(1),saz515103,"赤地 寿介 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,2,前期前,3,C,都市計画(2),saa515104,柏原 沙織,71B,対象[24-17],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,都市計画(2)
chino_joho,知能,世田谷,金,2,前期後,3,C,経営財務,sab515105,岡澤 由季,71B,対象[24-19],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,経営財務
chino_joho,知能,世田谷,金,2,前期後,3,C,簿記論,sab515105,岡澤 由季,71B,対象[18-17],"対開講(金1,金2)",40,2026世田谷キャンパス前期.pdf,簿記論
chino_joho,知能,世田谷,金,3,前期,1,D,空間デザイン演習(1),saz515302,"中島 伸 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金3,金4)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,3,前期,1,E,空間デザイン演習(1),saz515303,"山田 智彦 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金3,金4)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,3,前期,1,F,空間デザイン演習(1),saz515304,"添田 貴之 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金3,金4)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,3,前期前,2,F,建築材料 信太,saa515301,洋行,71A,対象[25-17],"対開講(金3,金4)",40,2026世田谷キャンパス前期.pdf,建築材料信太
chino_joho,知能,世田谷,金,3,前期後,2,F,コミュニティマネジメント 坂倉,sab515305,杏介,71A,対象[25-17],"対開講(金3,金4)",40,2026世田谷キャンパス前期.pdf,コミュニティマネジメント坂倉
chino_joho,知能,世田谷,金,4,前期,1,D,空間デザイン演習(1) 中島,saz515302,"伸 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金3,金4)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)中島
chino_joho,知能,世田谷,金,4,前期,1,E,空間デザイン演習(1),saz515303,"山田 智彦 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金3,金4)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,4,前期,1,F,空間デザイン演習(1),saz515304,"添田 貴之 ラム,7号館 3階演習室",都市フォー,対象[26-17],"対開講(金3,金4)",40,2026世田谷キャンパス前期.pdf,空間デザイン演習(1)
chino_joho,知能,世田谷,金,4,前期前,2,F,建築材料 信太,saa515301,洋行,71A,対象[25-17],"対開講(金3,金4)",40,2026世田谷キャンパス前期.pdf,建築材料信太
chino_joho,知能,世田谷,金,4,前期後,2,F,コミュニティマネジメント 坂倉,sab515305,杏介,71A,対象[25-17],"対開講(金3,金4)",40,2026世田谷キャンパス前期.pdf,コミュニティマネジメント坂倉
chino_joho,知能,世田谷,金,4,前集中,4,F,卒業研究(1) 西山 坂井 宇都 岡澤,saz517601,敏樹 文 正哲 由季,-,対象[23-19],,41,2026世田谷キャンパス前期.pdf,卒業研究(1)西山坂井宇都岡澤
chino_joho,知能,世田谷,金,4,前集中,4,F,卒業研究(2) 西山 坂井 宇都 岡澤,saz517602,敏樹 文 正哲 由季,-,対象[23-19],,41,2026世田谷キャンパス前期.pdf,卒業研究(2)西山坂井宇都岡澤
chino_joho,知能,世田谷,金,4,通年,4,F,卒業研究 西山 坂井 宇都 岡澤,szz517605,敏樹 文 正哲 由季,-,対象[18-17],,41,2026世田谷キャンパス前期.pdf,卒業研究西山坂井宇都岡澤
ningen,人間,世田谷,月,1,前期,3,AB,学習科学概論,saz561102,内海 太祐,11E,対象[24-18],,42,2026世田谷キャンパス前期.pdf,学習科学概論
ningen,人間,世田谷,月,2,前期,1,AB,人間と健康,saz561202,田中 淳司,11E,対象[26-18],,42,2026世田谷キャンパス前期.pdf,人間と健康
ningen,人間,世田谷,月,3,前期,1,CD,保育原理,saz561302,宮川 哲弥,13N,対象[26-18],,42,2026世田谷キャンパス前期.pdf,保育原理
ningen,人間,世田谷,月,3,前期,2,CD,子どもと言葉,saz561304,亀田 佐知子,13Q,対象[25-18],,42,2026世田谷キャンパス前期.pdf,子どもと言葉
ningen,人間,世田谷,月,3,前期,3,CD,教育相談,saz561306,紺野 道子,12D,対象[24-18],,42,2026世田谷キャンパス前期.pdf,教育相談
ningen,人間,世田谷,月,4,前期,2,AB,子どもと言葉,saz561402,亀田 佐知子,13Q,対象[25-18],,42,2026世田谷キャンパス前期.pdf,子どもと言葉
ningen,人間,世田谷,月,4,前期,2,CD,健康と運動(1),saz561403,井村 祥子 山田 盛朗,-,対象[21-18],,42,2026世田谷キャンパス前期.pdf,健康と運動(1)
ningen,人間,世田谷,火,1,前期,2,CD,保育内容総論,saz562101,亀田 佐知子,13Q,対象[25-18] ○,,42,2026世田谷キャンパス前期.pdf,保育内容総論
ningen,人間,世田谷,火,1,前期前,1,III-A,Reading and,saa112101,日高 正司,12J,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期前,1,III-C,Reading and,saa112103,秋間 聖代,12C,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期前,1,III-D,Reading and,saa112104,水戸 俊介,12D,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期前,1,III-E,Reading and,saa112105,鴨下 恵子,12B,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期前,1,III-F,Reading and,saa112106,古谷 裕美,12E,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期前,1,III-G,Reading and,saa112107,松本 淳子,12F,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期前,1,III-H,Reading and,saa112108,鷹取 勇希,13K,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期前,1,III-I,Reading and,saa112109,染谷 昌弘,11C,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期前,1,III-J,Reading and,saa112110,小林 美文,12H,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期後,1,III-A,Reading and,sab112111,日高 正司,12J,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期後,1,III-C,Reading and,sab112113,秋間 聖代,12C,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期後,1,III-D,Reading and,sab112114,水戸 俊介,12D,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期後,1,III-E,Reading and,sab112115,鴨下 恵子,12B,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期後,1,III-F,Reading and,sab112116,古谷 裕美,12E,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期後,1,III-G,Reading and,sab112117,松本 淳子,12F,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期後,1,III-H,Reading and,sab112118,鷹取 勇希,13K,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期後,1,III-I,Reading and,sab112119,染谷 昌弘,11C,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,1,前期後,1,III-J,Reading and,sab112120,小林 美文,12H,対象[26-26],,42,2026世田谷キャンパス前期.pdf,Readingand
ningen,人間,世田谷,火,2,前期,2,AB,保育内容総論,saz562205,亀田 佐知子,13Q,対象[25-18],,42,2026世田谷キャンパス前期.pdf,保育内容総論
ningen,人間,世田谷,火,2,前期,3,CD,子どもの音楽表現指導法,saz562203,岩田 遵子,"実習指導室,",対象[24-18] 音楽室,,42,2026世田谷キャンパス前期.pdf,子どもの音楽表現指導法
ningen,人間,世田谷,火,2,前期,3,CD,子どもの身体表現指導法,saz562202,髙橋 うらら,第3アリーナ,対象[24-18],,42,2026世田谷キャンパス前期.pdf,子どもの身体表現指導法
ningen,人間,世田谷,火,2,前期,3,CD,子どもの造形表現指導法,saz562204,大塚 習平,造形室,対象[24-18],,42,2026世田谷キャンパス前期.pdf,子どもの造形表現指導法
ningen,人間,世田谷,火,3,前期,1,BD,子どもと環境,saz562304,"松橋 圭子 (1Q),12J(2Q",保健・調理,対象[26-18] 実習室 ),,42,2026世田谷キャンパス前期.pdf,子どもと環境
ningen,人間,世田谷,火,3,前期,3,BD,保育者論,saz562310,園田 巌,13L,対象[24-18],,42,2026世田谷キャンパス前期.pdf,保育者論
ningen,人間,世田谷,火,4,前期,1,AC,子どもと環境,saz562404,"松橋 圭子 実習室 (1Q),12J(2Q",保健・調理,対象[26-18] ),,42,2026世田谷キャンパス前期.pdf,子どもと環境
ningen,人間,世田谷,火,4,前期,2,BD,教育社会学,saz562406,横山 草介,12K,対象[25-18],,42,2026世田谷キャンパス前期.pdf,教育社会学
ningen,人間,世田谷,木,1,前期,1,A,情報処理演習(1),saz564101,須藤 智亜紀,12N,対象[25-18],,42,2026世田谷キャンパス前期.pdf,情報処理演習(1)
ningen,人間,世田谷,木,1,前期,1,B,音楽実技入門,saz564102,上野 彩子 小寺 洋子 ノ室 江口 久美子 島内 亜津子,"音楽室,ピア",対象[26-18] 履修人数は15名程度まで,,42,2026世田谷キャンパス前期.pdf,音楽実技入門
ningen,人間,世田谷,木,1,前期,2,CD,造形,saz564105,大塚 習平,造形室,対象[25-18] ○,,42,2026世田谷キャンパス前期.pdf,造形
ningen,人間,世田谷,木,2,前期,1,C,音楽実技入門,saz564204,上野 彩子 小寺 洋子 ノ室 江口 久美子 島内 亜津子,"音楽室,ピア",対象[26-18] 履修人数は15名程度まで,,42,2026世田谷キャンパス前期.pdf,音楽実技入門
ningen,人間,世田谷,木,2,前期,1,C,手話,saz564203,森永 慶子,13J,対象[26-18],,42,2026世田谷キャンパス前期.pdf,手話
ningen,人間,世田谷,木,2,前期,2,AB,造形,saz564210,大塚 習平,造形室,対象[25-18],,42,2026世田谷キャンパス前期.pdf,造形
ningen,人間,世田谷,木,3,前期,1,A,音楽実技入門,saz564303,上野 彩子 小寺 洋子 ノ室 江口 久美子 島内 亜津子,"音楽室,ピア",対象[26-18] 履修人数は15名程度まで,,43,2026世田谷キャンパス前期.pdf,音楽実技入門
ningen,人間,世田谷,木,3,前期,1,C,情報処理演習(1),saz564305,須藤 智亜紀,12N,対象[25-18],,43,2026世田谷キャンパス前期.pdf,情報処理演習(1)
ningen,人間,世田谷,木,3,前期,4,C,臨床心理学,saz564301,紺野 道子,保健・調理,対象[23-18] 実習室,,43,2026世田谷キャンパス前期.pdf,臨床心理学
ningen,人間,世田谷,木,4,前期,1,B,情報処理演習(1),saz564401,須藤 智亜紀,12N,対象[25-18],,43,2026世田谷キャンパス前期.pdf,情報処理演習(1)
ningen,人間,世田谷,木,4,前期,1,D,音楽実技入門,saz564403,上野 彩子 小寺 洋子 ノ室 江口 久美子 島内 亜津子,"音楽室,ピア",対象[26-18] 履修人数は15名程度まで,,43,2026世田谷キャンパス前期.pdf,音楽実技入門
ningen,人間,世田谷,木,4,前期,2,D,教育原理,saz564402,横山 草介,12K,対象[25-18],,43,2026世田谷キャンパス前期.pdf,教育原理
ningen,人間,世田谷,金,1,前期,1,III-A,Communication,saz115101,佐竹 幸信,12G,対象[26-26],,43,2026世田谷キャンパス前期.pdf,Communication
ningen,人間,世田谷,金,1,前期,1,III-B,Communication,saz115102,グルンデル 教子,12H,対象[26-26],,43,2026世田谷キャンパス前期.pdf,Communication
ningen,人間,世田谷,金,1,前期,1,III-C,Communication Skills(1),saz115103,ヴァーラ内田 エイ ドリアン ミッシェ,12D,対象[26-26],,43,2026世田谷キャンパス前期.pdf,CommunicationSkills(1)
ningen,人間,世田谷,金,1,前期,1,III-D,Communication,saz115104,倉持 和歌子,12E,対象[26-26],,43,2026世田谷キャンパス前期.pdf,Communication
ningen,人間,世田谷,金,1,前期,1,III-E,Communication,saz115105,吹野 佐枝子,11C,対象[26-26],,43,2026世田谷キャンパス前期.pdf,Communication
ningen,人間,世田谷,金,1,前期,1,III-F,Communication,saz115106,大塚 圭,12B,対象[26-26],,43,2026世田谷キャンパス前期.pdf,Communication
ningen,人間,世田谷,金,1,前期,1,III-G,Communication,saz115107,吉田 季実子,12F,対象[26-26],,43,2026世田谷キャンパス前期.pdf,Communication
ningen,人間,世田谷,金,1,前期,1,III-H,Communication,saz115108,松本 弘法,11D,対象[26-26],,43,2026世田谷キャンパス前期.pdf,Communication
ningen,人間,世田谷,金,1,前期,1,III-I,Communication,saz115109,稲垣 亜希子,11B,対象[26-26],,43,2026世田谷キャンパス前期.pdf,Communication
ningen,人間,世田谷,金,1,前期,1,III-J,Communication,saz115110,三宅 加恵,1BL,対象[26-26],,43,2026世田谷キャンパス前期.pdf,Communication
ningen,人間,世田谷,金,2,前期,2,AB,情報処理演習(3),saz565201,須藤 智亜紀,12N,対象[25-18],,43,2026世田谷キャンパス前期.pdf,情報処理演習(3)
ningen,人間,世田谷,金,2,前期,2,D,保育内容の理解と方法 （身体表現） 保育実習指導(1)(施設),saz565204,髙橋 うらら,第3アリーナ,対象[25-18],,43,2026世田谷キャンパス前期.pdf,保育内容の理解と方法(身体表現)保育実習指導(1)(施設)
ningen,人間,世田谷,金,2,前期,2,D,宮川,saz565202,哲弥 大須賀 裕子,1BK,対象[24-18],,43,2026世田谷キャンパス前期.pdf,宮川
ningen,人間,世田谷,金,2,前期,2,D,心理研究法,saz565211,眞榮城 和美,1BP,対象[24-23],,43,2026世田谷キャンパス前期.pdf,心理研究法
ningen,人間,世田谷,金,3,前期,2,CD,情報処理演習(3),saz565301,須藤 智亜紀,12P,対象[25-18],,43,2026世田谷キャンパス前期.pdf,情報処理演習(3)
ningen,人間,世田谷,金,4,前期,1,D,情報処理演習(1),saz565401,須藤 智亜紀,12P,対象[25-18],,43,2026世田谷キャンパス前期.pdf,情報処理演習(1)
ningen,人間,世田谷,金,4,前期,2,AB,健康と運動(1),saz565403,椿原 徹也 井村 祥子,12B,対象[21-18],,43,2026世田谷キャンパス前期.pdf,健康と運動(1)
ningen,人間,世田谷,土,2,前期,1,CD,人間科学入門,saz566201,紺野 道子 井戸 ゆかり 田中 淳司 岩田 遵子,13J,対象[26-23],,43,2026世田谷キャンパス前期.pdf,人間科学入門
ningen,人間,世田谷,土,2,前期,1,CD,児童学入門,saz566201,紺野 道子 井戸 ゆかり 田中 淳司 岩田 遵子,13J,対象[22-18],,43,2026世田谷キャンパス前期.pdf,児童学入門
ningen,人間,世田谷,土,2,通年,4,CD,卒業研究,szz567608,大塚 習平 岩田 遵子 泉 秀生 紺野 道子,-,対象[22-18],,44,2026世田谷キャンパス前期.pdf,卒業研究
ningen,人間,世田谷,月,1,前期,1,CD,微分積分学(1),saz001108,肥田野 久二男,1BM,"対象[20-20:理工学部+情報工学 部,19-15:工学部+知識工学部]",,45,2026世田谷キャンパス前期.pdf,微分積分学(1)
ningen,人間,世田谷,月,1,前期,1,CD,線形代数学(1),saz001107,井上 浩一,11A,"対象[20-20:理工学部+情報工学 部,19-15:工学部+知識工学部]",,45,2026世田谷キャンパス前期.pdf,線形代数学(1)
ningen,人間,世田谷,月,1,前期,1,CD,線形代数学(1),saz001109,三宅 啓道,13N,"対象[20-20:理工学部+情報工学 部,19-15:工学部+知識工学部]",,45,2026世田谷キャンパス前期.pdf,線形代数学(1)
ningen,人間,世田谷,月,1,前期,1,CD,教養 宗教学,saz001123,長島 大輔,71A,対象[26-15],,45,2026世田谷キャンパス前期.pdf,教養宗教学
ningen,人間,世田谷,月,1,前期,1,CD,教養 政治学(1),saz001119,徳田 太郎,61C,対象[19-15],,45,2026世田谷キャンパス前期.pdf,教養政治学(1)
ningen,人間,世田谷,月,1,前期,2,CD,基礎 線形代数学(2),saz001110,曽布川 拓也,13M,"対象[20-20:理工学部,19-15:工 学部]",,45,2026世田谷キャンパス前期.pdf,基礎線形代数学(2)
