departmentId,sourceDepartment,campus,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage,sourceFile,normalizedTitle,matchedCourseId,matchedCourseTitle,matchedCourseType,matchedCategory,matchedGroup,matchStatus,matchConfidence,curriculumCourseId,curriculumCourseTitle,curriculumMatchStatus,curriculumMatchConfidence
kenchiku,建築,世田谷,月,4,前期前,2,II-I,再・設計(1),手塚 貴晴 根市 拓,saa261201,製図室,対象[23-20],"対開講(月2,月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(1),AR-221,設計(1),required,専門分野,専門科目,exact,1.0,AR-221,設計(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,4,前期後,2,II-I,設計(2),手塚 貴晴 根市 拓 杉本 拓海 冨川 浩史,sab261303,製図室,対象[25-24],"対開講(月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(2),AR-222,設計(2),required,専門分野,専門科目,exact,1.0,AR-222,設計(2),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,4,前期後,2,II-I,再・設計(2),手塚 貴晴 根市 拓,sab261202,製図室,対象[23-20],"対開講(月2,月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(2),AR-222,設計(2),required,専門分野,専門科目,exact,1.0,AR-222,設計(2),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,5,前期,4,II-I,建築構造設計,原田 公明 大村 哲矢 焦 瑜 廣幡 啓祐,saz261502,12N,対象[23-15],,,26,2026世田谷キャンパス前期.pdf,建築構造設計,AR-348,建築構造設計,elective-required,専門分野,専門科目,exact,1.0,AR-348,建築構造設計,curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,5,前期前,2,II-I,設計(1),手塚 貴晴 根市 拓 杉本 拓海 冨川 浩史,saa261302,製図室,対象[25-24],"対開講(月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(1),AR-221,設計(1),required,専門分野,専門科目,exact,1.0,AR-221,設計(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,5,前期前,2,II-I,再・設計(1),手塚 貴晴 根市 拓,saa261201,製図室,対象[23-20],"対開講(月2,月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(1),AR-221,設計(1),required,専門分野,専門科目,exact,1.0,AR-221,設計(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,5,前期後,2,II-I,設計(2),手塚 貴晴 根市 拓 杉本 拓海 冨川 浩史,sab261303,製図室,対象[25-24],"対開講(月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(2),AR-222,設計(2),required,専門分野,専門科目,exact,1.0,AR-222,設計(2),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,5,前期後,2,II-I,再・設計(2),手塚 貴晴 根市 拓,sab261202,製図室,対象[23-20],"対開講(月2,月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(2),AR-222,設計(2),required,専門分野,専門科目,exact,1.0,AR-222,設計(2),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,1,前期前,1,II-I,物理学実験(a),津村 耕司 尼子 淳 室(62H) 小野 督幸 金子 核,saa262105,物理学実験,対象[26-26],"対開講(火1,火2)",,26,2026世田谷キャンパス前期.pdf,物理学実験(a),AU-123,物理学実験(a),required,専門分野,学部基盤科目,exact,1.0,IT-123,物理学実験(a),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,1,前期前,3,II-I,建築製図演習(1),小見 康夫 佐藤 幸恵 岩下 剛 庭本 卓実,saa262112,製図室,対象[24-20],"対開講(火1,火2)",,27,2026世田谷キャンパス前期.pdf,建築製図演習(1),,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,火,1,前期後,1,II-I,物理学実験(b),津村 耕司 尼子 淳 小野 督幸 金子 核,sab262106,物理学実験,対象[26-26],"対開講(火1,火2) 室(62H)",,27,2026世田谷キャンパス前期.pdf,物理学実験(b),AU-124,物理学実験(b),required,専門分野,学部基盤科目,exact,1.0,IT-124,物理学実験(b),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,1,前期後,3,II-I,建築製図演習(2),佐藤 幸恵 落合 陽 岩下 剛 小林 茂雄,sab262113,製図室,対象[24-20],"対開講(火1,火2)",,27,2026世田谷キャンパス前期.pdf,建築製図演習(2),,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,火,2,前期前,1,II-I,物理学実験(a),津村 耕司 尼子 淳 小野 督幸 金子 核,saa262105,物理学実験,対象[26-26],"対開講(火1,火2) 室(62H)",,27,2026世田谷キャンパス前期.pdf,物理学実験(a),AU-123,物理学実験(a),required,専門分野,学部基盤科目,exact,1.0,IT-123,物理学実験(a),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,2,前期前,2,II-I,建築構法(1),落合 陽,saa262201,61B,対象[25-16],"対開講(火2,金3)",,27,2026世田谷キャンパス前期.pdf,建築構法(1),AR-232,建築構法(1),required,専門分野,専門科目,exact,1.0,AR-232,建築構法(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,2,前期前,3,II-I,建築製図演習(1),小見 康夫 佐藤 幸恵 岩下 剛 庭本 卓実,saa262112,製図室,対象[24-20],"対開講(火1,火2)",,27,2026世田谷キャンパス前期.pdf,建築製図演習(1),,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,火,2,前期後,1,II-I,物理学実験(b),津村 耕司 尼子 淳 小野 督幸 金子 核,sab262106,物理学実験,対象[26-26],"対開講(火1,火2) 室(62H)",,27,2026世田谷キャンパス前期.pdf,物理学実験(b),AU-124,物理学実験(b),required,専門分野,学部基盤科目,exact,1.0,IT-124,物理学実験(b),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,2,前期後,2,II-I,西洋建築史,斎賀 英二郎,sab262202,61A,対象[25-20],"対開講(火2,金3)",,27,2026世田谷キャンパス前期.pdf,西洋建築史,AR-228,西洋建築史,elective-required,専門分野,専門科目,exact,1.0,AR-228,西洋建築史,curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,2,前期後,3,II-I,建築製図演習(2),佐藤 幸恵 落合 陽 岩下 剛 小林 茂雄,sab262113,製図室,対象[24-20],"対開講(火1,火2)",,27,2026世田谷キャンパス前期.pdf,建築製図演習(2),,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,火,2,前期後,3,II-I,鉄骨構造,焦 瑜,sab262206,21B,対象[24-15],"対開講(火2,金2)",,27,2026世田谷キャンパス前期.pdf,鉄骨構造,AR-345,鉄骨構造,elective-required,専門分野,専門科目,exact,1.0,AR-345,鉄骨構造,curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,3,前期,3,II-I,建築実験,佐藤 幸恵 焦 瑜 須藤 美音 小林 茂雄,saz262310,"1BL,小講堂",対象[24-15],"対開講(火3,火4)",,27,2026世田谷キャンパス前期.pdf,建築実験,AR-313,建築実験,elective-required,専門分野,専門科目,exact,1.0,AR-313,建築実験,curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,3,前期前,1,II-I,基礎体育(1a),久保 哲也 椿原 徹也 山田 盛朗 岩本 哲也,saa262301,-,対象[26-26],,,27,2026世田谷キャンパス前期.pdf,基礎体育(1a),PE-111,基礎体育(1a),elective-required,共通分野,体育科目,exact,1.0,PE-111,基礎体育(1a),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,3,前期前,2,II-I,建築計画(1),中川 純,saa262306,32A,対象[25-15],"対開講(火3,金2)",,27,2026世田谷キャンパス前期.pdf,建築計画(1),AR-225,建築計画(1),required,専門分野,専門科目,exact,1.0,AR-225,建築計画(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,3,前期後,1,II-I,基礎体育(1b),久保 哲也 椿原 徹也 山田 盛朗 岩本 哲也,sab262302,-,対象[26-26],,,27,2026世田谷キャンパス前期.pdf,基礎体育(1b),PE-112,基礎体育(1b),elective-required,共通分野,体育科目,exact,1.0,PE-112,基礎体育(1b),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,3,前期後,2,II-I,建築環境工学(1),須藤 美音 小林 茂雄,sab262307,61B,対象[25-15],"対開講(火3,金2)",,27,2026世田谷キャンパス前期.pdf,建築環境工学(1),AR-151,建築環境工学(1),required,専門分野,専門科目,exact,1.0,AR-151,建築環境工学(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,4,前期,3,II-I,建築実験,佐藤 幸恵 焦 瑜 須藤 美音 小林 茂雄,saz262310,"1BL,小講堂",対象[24-15],"対開講(火3,火4)",,27,2026世田谷キャンパス前期.pdf,建築実験,AR-313,建築実験,elective-required,専門分野,専門科目,exact,1.0,AR-313,建築実験,curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,4,前期前,1,AB,微分積分学(1a),三枝崎 剛,saa262401,11D,対象[26-20],,,27,2026世田谷キャンパス前期.pdf,微分積分学(1a),AU-111,微分積分学(1a),required,専門分野,学部基盤科目,exact,1.0,IT-111,微分積分学(1a),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,4,前期前,1,AB,微分積分学(1a)ﾘﾒﾃﾞｨｱﾙｸ ﾗｽ,椎名 貴久 田邊 顕一朗 name,saa262402,13P,対象[26-26],"対開講(火4,金4)",,27,2026世田谷キャンパス前期.pdf,微分積分学(1a)リメディアルクラス,AU-111,微分積分学(1a),required,専門分野,学部基盤科目,exact,1.0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,火,4,前期前,2,AB,微分方程式論,末政 直晃 斎藤 隆泰,saa272402,13Q,対象[25-15],"対開講(火4,金4)",,27,2026世田谷キャンパス前期.pdf,微分方程式論,AU-311,微分方程式論,elective-required,専門分野,学部基盤科目,exact,1.0,IT-311,微分方程式論,curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,4,前期後,1,AB,微分積分学(1b),三枝崎 剛,sab262403,11D,対象[26-20],,,27,2026世田谷キャンパス前期.pdf,微分積分学(1b),AU-112,微分積分学(1b),required,専門分野,学部基盤科目,exact,1.0,IT-112,微分積分学(1b),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,4,前期後,1,AB,微分積分学(1b)ﾘﾒﾃﾞｨｱﾙｸ ﾗｽ,椎名 貴久 田邊 顕一朗 name,sab262404,13P,対象[26-26],"対開講(火4,金4)",,27,2026世田谷キャンパス前期.pdf,微分積分学(1b)リメディアルクラス,AU-112,微分積分学(1b),required,専門分野,学部基盤科目,exact,1.0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,火,5,前期前,2,AB,数理統計学,出耒 光夫,saa262503,12H,対象[25-15],"対開講(火5,金5)",,27,2026世田谷キャンパス前期.pdf,数理統計学,AU-314,数理統計学,elective-required,専門分野,学部基盤科目,exact,1.0,AU-314,数理統計学,curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,5,前期前,2,AB,物理学(3),中村 正人（講師）,saa262502,12A,対象[25-20],"対開講(火5,金5)",,27,2026世田谷キャンパス前期.pdf,物理学(3),AU-221,物理学(3),elective,専門分野,学部基盤科目,exact,1.0,AU-221,物理学(3),curriculum-exact-title,1.0
kenchiku,建築,世田谷,火,5,前期後,2,AB,物理学(4),中村 正人（講師）,sab262503,12A,対象[25-20],"対開講(火5,金5)",,27,2026世田谷キャンパス前期.pdf,物理学(4),AU-222,物理学(4),elective,専門分野,学部基盤科目,exact,1.0,AU-222,物理学(4),curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,1,前期前,1,SD,PBL(1),福島 加津也 能作 淳平,saa263102,製図室,対象[26-24],"対開講(水1,水2)",,27,2026世田谷キャンパス前期.pdf,PBL(1),,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,水,1,前期前,2,SD,微分積分学(2a),富久 拓磨,saa133101,12F,対象[25-20],,,27,2026世田谷キャンパス前期.pdf,微分積分学(2a),AU-211,微分積分学(2a),elective,専門分野,学部基盤科目,exact,1.0,IT-211,微分積分学(2a),curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,1,前期前,2,SD,再・設計基礎(1),斎賀 英二郎 中川 純,saa263104,製図室,対象[23-15],"対開講(水1,水2) ○",○,27,2026世田谷キャンパス前期.pdf,設計基礎(1),AR-112,設計基礎(1),required,専門分野,専門科目,exact,1.0,AR-112,設計基礎(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,1,前期前,3,SD,技術者倫理,中川 純 杉下 浩平,saa263105,32A,対象[24-15],"対開講(水1,水2)",,27,2026世田谷キャンパス前期.pdf,技術者倫理,AU-233,技術者倫理,required,専門分野,学部基盤科目,exact,1.0,IT-232,技術者倫理,curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,1,前期後,1,SD,設計基礎(1),手塚 貴晴,sab263101,製図室,対象[26-24],"対開講(水1,水2)",,27,2026世田谷キャンパス前期.pdf,設計基礎(1),AR-112,設計基礎(1),required,専門分野,専門科目,exact,1.0,AR-112,設計基礎(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,1,前期後,2,SD,微分積分学(2b),富久 拓磨,sab133102,12F,対象[25-20],,,27,2026世田谷キャンパス前期.pdf,微分積分学(2b),AU-212,微分積分学(2b),elective,専門分野,学部基盤科目,exact,1.0,IT-212,微分積分学(2b),curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,1,前期後,2,SD,再・図学,手塚 貴晴,sab263103,製図室,対象[23-15],"対開講(水1,水2) ○",○,27,2026世田谷キャンパス前期.pdf,図学,,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,水,2,前期前,1,SD,PBL(1),福島 加津也 能作 淳平,saa263102,製図室,対象[26-24],"対開講(水1,水2)",,27,2026世田谷キャンパス前期.pdf,PBL(1),,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,水,2,前期前,2,SD,線形代数学(2a),田邊 顕一朗,saa133201,12P,対象[25-20],,,27,2026世田谷キャンパス前期.pdf,線形代数学(2a),AU-213,線形代数学(2a),elective,専門分野,学部基盤科目,exact,1.0,IT-213,線形代数学(2a),curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,2,前期前,2,SD,再・設計基礎(1),斎賀 英二郎 中川 純,saa263104,製図室,対象[23-15],"対開講(水1,水2)",,27,2026世田谷キャンパス前期.pdf,設計基礎(1),AR-112,設計基礎(1),required,専門分野,専門科目,exact,1.0,AR-112,設計基礎(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,2,前期前,3,SD,技術者倫理,中川 純 杉下 浩平,saa263105,32A,対象[24-15],"対開講(水1,水2)",,27,2026世田谷キャンパス前期.pdf,技術者倫理,AU-233,技術者倫理,required,専門分野,学部基盤科目,exact,1.0,IT-232,技術者倫理,curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,2,前期前,4,SD,インフラデザイン,稲垣 具志 秋山 祐樹 木戸 エバ,saa271302,12N,対象[23-20],"対開講(月3,水2)",,27,2026世田谷キャンパス前期.pdf,インフラデザイン,,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,水,2,前期後,1,SD,設計基礎(1),手塚 貴晴,sab263101,製図室,対象[26-24],"対開講(水1,水2)",,27,2026世田谷キャンパス前期.pdf,設計基礎(1),AR-112,設計基礎(1),required,専門分野,専門科目,exact,1.0,AR-112,設計基礎(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,2,前期後,2,SD,線形代数学(2b),田邊 顕一朗,sab133202,12P,対象[25-20],,,27,2026世田谷キャンパス前期.pdf,線形代数学(2b),AU-214,線形代数学(2b),elective,専門分野,学部基盤科目,exact,1.0,IT-214,線形代数学(2b),curriculum-exact-title,1.0
kenchiku,建築,世田谷,水,2,前期後,2,SD,再・図学,手塚 貴晴,sab263103,製図室,対象[23-15],"対開講(水1,水2)",,27,2026世田谷キャンパス前期.pdf,図学,,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,水,2,前期後,3,SD,建築工学モデリング(2),原田 公明,sab263205,12N,対象[23-20],,,27,2026世田谷キャンパス前期.pdf,建築工学モデリング(2),,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,木,1,前期前,1,CD,線形代数学(1a),三宅 啓道,saa264101,12B,対象[26-20],,,27,2026世田谷キャンパス前期.pdf,線形代数学(1a),AU-113,線形代数学(1a),required,専門分野,学部基盤科目,exact,1.0,IT-113,線形代数学(1a),curriculum-exact-title,1.0
kenchiku,建築,世田谷,木,1,前期前,3,CD,設計(5),福島 加津也 藤田 雄介 寺田 慎平 木原 紗知,saa264106,製図室,対象[24-20],"対開講(木1,木2,木3,木4)",,28,2026世田谷キャンパス前期.pdf,設計(5),AR-322,設計(5),elective-required,専門分野,専門科目,exact,1.0,AR-322,設計(5),curriculum-exact-title,1.0
kenchiku,建築,世田谷,木,1,前期後,1,CD,線形代数学(1b),三宅 啓道,sab264102,12B,対象[26-20],,,28,2026世田谷キャンパス前期.pdf,線形代数学(1b),AU-114,線形代数学(1b),required,専門分野,学部基盤科目,exact,1.0,IT-114,線形代数学(1b),curriculum-exact-title,1.0
kenchiku,建築,世田谷,木,1,前期後,1,CD,再・建築構造力学基礎,廣幡 啓祐,sab264105,22B,対象[25-20],,,28,2026世田谷キャンパス前期.pdf,建築構造力学基礎,,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,木,1,前期後,2,CD,ベクトル解析学,小野村 史穂 秋山 祐樹,sab271104,21C,対象[25-15],"対開講(月１,木1)/都合により 前期開講",,28,2026世田谷キャンパス前期.pdf,ベクトル解析学,AU-312,ベクトル解析学,elective-required,専門分野,学部基盤科目,exact,1.0,IT-312,ベクトル解析学,curriculum-exact-title,1.0
