id,title,credits,raw_required,category,group,courseType,sourceKind,sourceFile,sourceLine,sourceQuality,aliases,notes
HS-321,幼児教育方法論講義,1,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,幼児教育方法論              講義           1    －      ○                        1                   HS-321   30    10   20   10   30,pdf_curriculum_table,,source_key=human
HS-333,教育相談講義,2,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,教育相談                 講義           2    －      ○                        2                   HS-333   20    25   10   15   30,pdf_curriculum_table,,source_key=human
HS-395,幼稚園教育実習実習,4,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,幼稚園教育実習              実習           4    －      ○                        (4)   4             HS-395   40    0    0    30   30,pdf_curriculum_table,,source_key=human
HS-394,幼稚園教育実習指導演習,1,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,幼稚園教育実習指導            演習           1    －      ○                        (1)   1             HS-394   40    0    0    30   30,pdf_curriculum_table,,source_key=human
HS-511,インターンシップ(1)実習,1,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,インターンシップ(1)          実習           1    －      －                                            HS-511   20    20   20   20   20,pdf_curriculum_table,,source_key=human
HS-512,インターンシップ(2)実習,1,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,インターンシップ(2)          実習           1    －      －                                            HS-512   20    20   20   20   20,pdf_curriculum_table,,source_key=human
HS-142,子どもと環境演習,2,△4 ○,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,子どもと環境               演習           2    △4     ○    2                                       HS-142   30    20   20   0    30,pdf_curriculum_table,,source_key=human
HS-281,海外研修(1)演習,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,海外研修(1)              演習           2    －      －                                            HS-281   20    10   20   20   30,pdf_curriculum_table,,source_key=human
HS-282,海外研修(2)演習,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,海外研修(2)              演習           2    －      －                                            HS-282   20    10   20   20   30,pdf_curriculum_table,,source_key=human
HS-283,海外研修(3)演習,1,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,海外研修(3)              演習           1    －      －                                            HS-283   20    10   20   20   30,pdf_curriculum_table,,source_key=human
HS-591,子育て支援演習(1)演習,1,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,子育て支援演習(1)           演習           1    ○      －              1   (1)                       HS-591   30    20   0    30   20,pdf_curriculum_table,,source_key=human
HS-592,子育て支援演習(2)演習,1,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,子育て支援演習(2)           演習           1    ○      －                        1     (1)           HS-592   30    20   0    30   20,pdf_curriculum_table,,source_key=human
HS-253,食農文化と子育て(1)演習,2,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,食農文化と子育て(1)          演習           2    ○      －              2                             HS-253   20    10   0    30   40,pdf_curriculum_table,,source_key=human
HS-254,食農文化と子育て(2)演習,2,△4,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,食農文化と子育て(2)          演習           2    △4     －                  2                         HS-254   20    10   0    30   40,pdf_curriculum_table,,source_key=human
HS-325,教育工学講義,1,○ △5,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,教育工学                 講義       ○   1    －      △5                             1             HS-325   10    10   10   10   60,pdf_curriculum_table,,source_key=human
HS-324,学習科学概論講義,1,○ △5,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,学習科学概論               講義       ○   1    －      △5                       1                   HS-324   20    20   30   0    30,pdf_curriculum_table,,source_key=human
HS-334,生涯発達心理学（1）演習,1,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,生涯発達心理学（1）           演習       ○   1    －      －                        1                   HS-334   35    25   10   10   20,pdf_curriculum_table,,source_key=human
HS-335,生涯発達心理学（2）演習,1,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,生涯発達心理学（2）           演習       ○   1    －      －                        1                   HS-335   20    25   10   15   30,pdf_curriculum_table,,source_key=human
HS-274,生理学（1）講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,生理学（1）               講義           2    －      －              2                             HS-274   0     0    0    0    100,pdf_curriculum_table,,source_key=human
HS-275,生理学（2）講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,生理学（2）               講義           2    －      －              2                             HS-275   0     0    0    0    100,pdf_curriculum_table,,source_key=human
HS-276,解剖・外科学講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,解剖・外科学               講義           2    －      －                  2                         HS-276   10    0    10   10   70,pdf_curriculum_table,,source_key=human
HS-375,臨床医学総論講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,臨床医学総論               講義           2    －      －                              2             HS-375   10    0    10   20   60,pdf_curriculum_table,,source_key=human
HS-376,基礎医学総論講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,基礎医学総論               講義           2    －      －                              2             HS-376   0     0    0    0    100,pdf_curriculum_table,,source_key=human
HS-373,医用機器講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,医用機器                 講義           2    －      －                        2                   HS-373   20    0    0    0    80,pdf_curriculum_table,,source_key=human
HS-374,医用安全工学講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,医用安全工学               講義           2    －      －                        2                   HS-374   20    0    0    0    80,pdf_curriculum_table,,source_key=human
HS-516,情報処理入門講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,情報処理入門               講義           2    －      －    2   (2)                                 HS-516   65    10   25   0     0,pdf_curriculum_table,,source_key=human
HS-517,情報処理基礎講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,情報処理基礎               講義           2    －      －    2   (2)                                 HS-517   65    10   25   0     0,pdf_curriculum_table,,source_key=human
HS-518,情報処理応用講義,2,,専門分野,人間科学科科目,elective,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,情報処理応用               講義           2    －      －    2   (2)                                 HS-518   65    10   25   0     0,pdf_curriculum_table,,source_key=human
