departmentId,departmentName,facultyId,facultyName,id,title,credits,raw_required,category,group,courseType,sourceKind,sourceFile,sourceLine,sourceQuality,aliases,notes
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,FL-24M,アラビア語(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,アラビア語(1b)                            1                  1    (1)                        FL-24M   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,FL-24N,アラビア語(2a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,アラビア語(2a)                            1                  1    (1)                        FL-24N   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,FL-24O,アラビア語(2b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,アラビア語(2b)                            1                  1    (1)                        FL-24O   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,FL-24P,韓国語(1a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,韓国語(1a)                              1                  1    (1)                        FL-24P   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,FL-24Q,韓国語(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,韓国語(1b)                              1                  1    (1)                        FL-24Q   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,FL-24R,韓国語(2a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,韓国語(2a)                              1                  1    (1)                        FL-24R   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,FL-24S,韓国語(2b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,韓国語(2b)                              1                  1    (1)                        FL-24S   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,FL-24T,日本語表現(a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本語表現(a)                             1                  1    (1)                        FL-24T   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,FL-24U,日本語表現(b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本語表現(b)                             1                  1    (1)                        FL-24U   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-116,数学演習(1a),0.5,△3,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,数学演習(1a)                 0.5     1                                                       △3     △3                   IT-116   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-117,数学演習(1b),0.5,△3,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,数学演習(1b)                 0.5     1                                                       △3     △3                   IT-117   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-215,数学演習(2a),0.5,△3,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,数学演習(2a)                 0.5              1                                              △3     △3                   IT-215   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-216,数学演習(2b),0.5,△3,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,数学演習(2b)                 0.5              1                                              △3     △3                   IT-216   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-111,微分積分学(1a),1,※MS ○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,微分積分学(1a)          ※MS   1       1                                                       ○      ○    ○    ○          IT-111   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-112,微分積分学(1b),1,※MS ○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,微分積分学(1b)          ※MS   1       1                                                       ○      ○     ○   ○          IT-112   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-211,微分積分学(2a),1,※MS ○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,微分積分学(2a)          ※MS   1                1                                              ○      ○     ○   ○          IT-211   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-212,微分積分学(2b),1,※MS ○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,数   微分積分学(2b)          ※MS   1                1                                              ○      ○     ○   ○          IT-212   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-113,線形代数学(1a),1,※MS ○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,学   線形代数学(1a)          ※MS   1       1                                                       ○      ○     ○   ○          IT-113   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-114,線形代数学(1b),1,※MS ○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,系   線形代数学(1b)          ※MS   1       1                                                       ○      ○     ○   ○          IT-114   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-213,線形代数学(2a),1,※MS ○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,線形代数学(2a)          ※MS   1                1                                              ○      ○     ○   ○          IT-213   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-214,線形代数学(2b),1,※MS ○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,線形代数学(2b)          ※MS   1                1                                              ○      ○     ○   ○          IT-214   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-115,基礎確率統計,2,※MS ○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,基礎確率統計             ※MS   2       2                                                       ○      ○     ○   ○          IT-115   0    30    0      0   70,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-311,微分方程式論,2,△3,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,微分方程式論                   2                      2                                        △3     △3                   IT-311   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-312,ベクトル解析学,2,△3,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,ベクトル解析学                  2                      2                                        △3     △3                   IT-312   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-313,フーリエ解析学,2,△3,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,フーリエ解析学                  2                               2                               △3     △3                   IT-313   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-314,代数学,2,△3,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,代数学                      2                      2                                        △3     △3                   IT-314   40   20    30     0   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-121,物理学(1),2,△1 ○,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,物理学(1)                   2       2                                                       △1     ○    △1   ○          IT-121   30   10    0      0   60,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-122,物理学(1)演習,1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,物理学(1)演習                 1       2                                                                                   IT-122   30   10    0      0   60,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-221,物理学(2),2,△1,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,物理学(2)                   2                2                                              △1     △1   △1   △1         IT-221   30   10    0      0   60,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-123,物理学実験(a),1,△2,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,物理学実験(a)                 1       2    (2)                                                △2     △2   △2   △2         IT-123   20   20    0    20    40,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-124,物理学実験(b),1,△2,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,物理学実験(b)                 1       2    (2)                                                △2     △2   △2   △2         IT-124   20   20    0    20    40,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-125,化学(1),2,△1,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,化学(1)                    2       2                                                       △1     △1   △1   △1         IT-125   50   0     0      0   50,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-222,化学(2),2,△1,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,情       化学(2)                    2                2                                              △1     △1   △1   △1         IT-222   50   0     0      0   50,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-126,化学実験,2,△2,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,報       化学実験                     2      (4)       4                                              △2     △2   △2   △2         IT-126   50   0     0    50    0,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-127,生物学(1),2,△1,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,工       生物学(1)                   2       2                                                       △1     △1   △1   △1         IT-127   50   0     0      0   50,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-223,生物学(2),2,△1,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,学       生物学(2)                   2                2                                              △1     △1   △1   △1         IT-223   50   0     0      0   50,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-128,生物学実験(a),1,△2,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,基       生物学実験(a)                 1       2    (2)                                                △2     △2   △2   △2         IT-128   50   0     0    50    0,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-129,生物学実験(b),1,△2,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,盤       生物学実験(b)                 1       2    (2)                                                △2     △2   △2   △2         IT-129   50   0     0    50    0,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-12A,地学(1),2,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,科       地学(1)                    2       2                                                                                   IT-12A   50   0     0      0   50,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-224,地学(2),2,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,目       地学(2)                    2                2                                                                          IT-224   50   0     0      0   50,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-12B,地学実験(a),1,△2,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,地学実験(a)                  1       2    (2)                                                △2     △2   △2   △2         IT-12B   50   0     0    50    0,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-12C,地学実験(b),1,△2,専門分野,情報工学基盤科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,地学実験(b)                  1       2    (2)                                                △2     △2   △2   △2         IT-12C   50   0     0    50    0,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-131,情報リテラシー,2,○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,情報リテラシー                  2       2                                                       ○      ○    ○    ○          IT-131   10   30    10     0   50,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-132,コンピュータ概論,2,○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,コンピュータ概論                 2       2                                                       ○      ○     ○   ○          IT-132   10   20    10   10    50,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-231,数値解析,2,○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,数値解析                     2                2                                              ○      ○                    IT-231   0    30    0      0   70,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-232,技術者倫理,1,○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,技術者倫理                    1                      1                                        ○      ○    ○    ○          IT-232   25   30    15   10    20,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-234,情報社会と職業(a),1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,情報社会と職業(a)               1                                     1                                                     IT-234   20   35    10   10    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-235,情報社会と職業(b),1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,情報社会と職業(b)               1                                     1                                                     IT-235   20   35    10   10    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-236,情報と特許,2,○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,情報と特許                    2                                              2                ○      ○                    IT-236   20   35    10   10    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-134,キャリアデザイン,1,○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,キャリアデザイン                 1                               2                               ○      ○                    IT-134   30   10    25   30    5,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-931,インターンシップ(1),1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,情   インターンシップ(1)              1                                                                                           IT-931   20   20    20   20    20,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-932,インターンシップ(2),1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,報   インターンシップ(2)              1                                                                                           IT-932   20   20    20   20    20,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-933,インターンシップ(3),1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,基   インターンシップ(3)              1                                                                                           IT-933   20   20    20   20    20,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-934,インターンシップ(4),1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,盤   インターンシップ(4)              1                                                                                           IT-934   20   20    20   20    20,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-935,海外体験実習(1),1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,系   海外体験実習(1)                1                                                                                           IT-935   20   20    20   20    20,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-936,海外体験実習(2),1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,海外体験実習(2)                1                                                                                           IT-936   20   20    20   20    20,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-937,海外体験実習(3),1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,海外体験実習(3)                1                                                                                           IT-937   20   20    20   20    20,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-938,海外体験実習(4),1,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,海外体験実習(4)                1                                                                                           IT-938   20   20    20   20    20,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-939,特別講義(IT-1),2,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,特別講義(IT-1)               2                                                                                           IT-939   20   35    10   10    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-93A,特別講義(IT-2),2,,専門分野,情報工学基盤科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,特別講義(IT-2)               2                                                                                           IT-93A   20   35    10   10    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-137,SD PBL(1),1,○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,SD PBL(1)                1       2                                                       ○      ○    ○    ○          IT-137   20   15    30   20    15,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-237,SD PBL(2),1,○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,SD PBL(2)                1                      2                                        ○      ○     ○   ○          IT-237   15   20    25   25    15,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,IT-337,SD PBL(3),1,○,専門分野,情報工学基盤科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,SD PBL(3)                1                                              2                ○      ○     ○   ○          IT-337   9    24    24   24    19,pdf_curriculum_table,,source_key=common_setagaya_engineering
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-111,微分積分学(1a),1,※MS ○,専門分野,学部基盤科目,required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,微分積分学(1a)            ※MS   1   1*    (1)                                    ○    ○   *週時間数2とする場合がある   AU-111   40   20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-112,微分積分学(1b),1,※MS ○,専門分野,学部基盤科目,required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,微分積分学(1b)            ※MS   1   1*    (1)                                    ○    ○   *週時間数2とする場合がある   AU-112   40   20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-211,微分積分学(2a),1,※MS,専門分野,学部基盤科目,elective,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,微分積分学(2a)            ※MS   1            1   (1)                                                       AU-211   40   20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-212,微分積分学(2b),1,※MS,専門分野,学部基盤科目,elective,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,微分積分学(2b)            ※MS   1            1   (1)                                                       AU-212   40   20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-113,線形代数学(1a),1,※MS ○,専門分野,学部基盤科目,required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,線形代数学(1a)            ※MS   1   1     (1)                                    ○    ○                    AU-113   40   20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-114,線形代数学(1b),1,※MS ○,専門分野,学部基盤科目,required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,線形代数学(1b)            ※MS   1   1     (1)                                    ○    ○                    AU-114   40   20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-213,線形代数学(2a),1,※MS,専門分野,学部基盤科目,elective,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,線形代数学(2a)            ※MS   1            1   (1)                                                       AU-213   40   20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-214,線形代数学(2b),1,※MS,専門分野,学部基盤科目,elective,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,線形代数学(2b)            ※MS   1            1   (1)                                                       AU-214   40   20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-311,微分方程式論,2,△,専門分野,学部基盤科目,elective-required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,微分方程式論                     2                2                               △    △                    AU-311   40   20   20   0    20,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-312,ベクトル解析学,2,△,専門分野,学部基盤科目,elective-required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,ベクトル解析学                    2                2                               △    △                    AU-312   40   20   20   0    20,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-313,フーリエ解析学,2,△,専門分野,学部基盤科目,elective-required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,フーリエ解析学                    2                         2                      △    △                    AU-313   40   20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-314,数理統計学,2,※MS △,専門分野,学部基盤科目,elective-required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,数理統計学                ※MS   2                2                               △    △                    AU-314   40   20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-121,物理学及び演習(1),3,○,専門分野,学部基盤科目,required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,物理学及び演習(1)                 3            4   (4)                             ○    ○                    AU-121   35   15   10   30   10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-122,物理学及び演習(2),3,○,専門分野,学部基盤科目,required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,物理学及び演習(2)                 3            4   (4)                             ○    ○                    AU-122   35   15   10   30   10,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-221,物理学(3),2,,専門分野,学部基盤科目,elective,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,物理学(3)                     2                2                                                         AU-221   30   10   0    0    60,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-222,物理学(4),2,,専門分野,学部基盤科目,elective,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,物理学(4)                     2                2                                                         AU-222   30   10   0    0    60,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-223,電磁気学基礎,2,,専門分野,学部基盤科目,elective,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,自   電磁気学基礎                     2                2                                                         AU-223   30   10   0    0    60,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-123,物理学実験(a),1,○,専門分野,学部基盤科目,required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,学           物理学実験(a)                   1   2     (2)                                    ○    ○                    AU-123   20   20   0    20   40,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-124,物理学実験(b),1,○,専門分野,学部基盤科目,required,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,物理学実験(b)                   1   2     (2)                                    ○    ○                    AU-124   20   20   0    20   40,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-125,化学(1),2,,専門分野,学部基盤科目,elective,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,系   化学(1)                      2   2                                                                      AU-125   25   25   0    0    50,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
kenchiku,建築学科,kenchiku_toshi,建築都市デザイン学部,AU-224,化学(2),2,,専門分野,学部基盤科目,elective,curriculum,0b9b37db00b8706444e4f7a750410138.pdf,科           化学(2)                      2            2                                                             AU-224   25   25   0    0    50,pdf_curriculum_table,,source_key=common_setagaya_engineering_alt
