departmentId,sourceDepartment,campus,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage,sourceFile,normalizedTitle,matchedCourseId,matchedCourseTitle,matchedCourseType,matchedCategory,matchedGroup,matchStatus,matchConfidence
kikai,機械,世田谷,火,2,前期,1,III-J,知的財産,伊藤 剣太,saz112205,"71B(1Q),61C",対象[26-17] (2Q),,,1,2026世田谷キャンパス前期.pdf,知的財産,,,,,,unmatched,0
kikai,機械,世田谷,火,2,前期,2,III-J,機械要素設計及び演習,佐藤 秀明 亀山 雄高 設計製図室 小玉 脩平 (10号館),saz112144,"13P,機械系",対象[25-25],"対開講(火1,火2)",,1,2026世田谷キャンパス前期.pdf,機械要素設計及び演習,MC-271,機械要素設計及び演習,required,専門科目,加工学,exact,1.0
kikai,機械,世田谷,火,2,前期前,1,III-J,微分積分学(1a)ﾘﾒﾃﾞｨｱﾙｸ ﾗｽ,井上 浩一 大矢 浩徳,saa112203,12M,対象[26-26],"対開講(火2,金2)",,1,2026世田谷キャンパス前期.pdf,微分積分学(1a)リメディアルクラス,SE-111,微分積分学(1a),required,理工学基礎科目,数学系,exact,1.0
kikai,機械,世田谷,火,2,前期前,2,III-J,再・機械要素設計及び演 習,佐藤 秀明 小玉 脩平,saz112145,"13P,機械系",対象[24-17],"対開講(火1前期前,火2前期前, 設計製図室 月1前期後,月2前期後) (10号館)",,1,2026世田谷キャンパス前期.pdf,機械要素設計及び演習,MC-271,機械要素設計及び演習,required,専門科目,加工学,exact,1.0
kikai,機械,世田谷,火,2,前期後,1,III-J,微分積分学(1b)ﾘﾒﾃﾞｨｱﾙｸ ﾗｽ,井上 浩一 大矢 浩徳,sab112204,12M,対象[26-26],"対開講(火2,金2)",,1,2026世田谷キャンパス前期.pdf,微分積分学(1b)リメディアルクラス,SE-112,微分積分学(1b),required,理工学基礎科目,数学系,exact,1.0
kikai,機械,世田谷,火,3,前期,2,III-J,SD PBL(2),小林 志好,saz112310,61A,対象[25-21],,,1,2026世田谷キャンパス前期.pdf,SDPBL(2),,,,,,unmatched,0
kikai,機械,世田谷,火,3,前期前,1,AB,微分積分学(1a),中井 洋史,saa112303,11A,対象[26-21],,,1,2026世田谷キャンパス前期.pdf,微分積分学(1a),SE-111,微分積分学(1a),required,理工学基礎科目,数学系,exact,1.0
kikai,機械,世田谷,火,3,前期前,1,CD,線形代数学(1a),井上 浩一,saa112302,11D,対象[26-21],,,1,2026世田谷キャンパス前期.pdf,線形代数学(1a),SE-113,線形代数学(1a),required,理工学基礎科目,数学系,exact,1.0
kikai,機械,世田谷,火,3,前期後,1,AB,微分積分学(1b),中井 洋史,sab112304,11A,対象[26-21],,,1,2026世田谷キャンパス前期.pdf,微分積分学(1b),SE-112,微分積分学(1b),required,理工学基礎科目,数学系,exact,1.0
kikai,機械,世田谷,火,3,前期後,1,CD,線形代数学(1b),井上 浩一,sab112305,11D,対象[26-21],,,1,2026世田谷キャンパス前期.pdf,線形代数学(1b),SE-114,線形代数学(1b),required,理工学基礎科目,数学系,exact,1.0
kikai,機械,世田谷,火,4,前期,3,CD,技術者倫理,小林 志好,saz112409,61A,対象[24-17],,,1,2026世田谷キャンパス前期.pdf,技術者倫理,SE-241,技術者倫理,required,理工学基礎科目,理工学教養系,exact,1.0
kikai,機械,世田谷,火,4,前期前,1,AB,情報リテラシー演習(a),須藤 康裕,saa112410,12L,対象[26-26],,,1,2026世田谷キャンパス前期.pdf,情報リテラシー演習(a),SE-131,情報リテラシー演習(a),required,理工学基礎科目,情報系,exact,1.0
kikai,機械,世田谷,火,4,前期前,1,CD,情報リテラシー演習(a),木村 誠聡,saa112412,12M,対象[26-26],,,1,2026世田谷キャンパス前期.pdf,情報リテラシー演習(a),SE-131,情報リテラシー演習(a),required,理工学基礎科目,情報系,exact,1.0
kikai,機械,世田谷,火,4,前期前,2,AB,数理統計学(a),田中 秀和,saa112402,12G,対象[25-21],,,1,2026世田谷キャンパス前期.pdf,数理統計学(a),SE-314,数理統計学(a),elective-required,理工学基礎科目,数学系,exact,1.0
kikai,機械,世田谷,火,4,前期前,2,CD,数理統計学(a),出耒 光夫,saa112401,12H,対象[25-21],,,1,2026世田谷キャンパス前期.pdf,数理統計学(a),SE-314,数理統計学(a),elective-required,理工学基礎科目,数学系,exact,1.0
kikai,機械,世田谷,火,4,前期後,1,AB,情報リテラシー演習(b),須藤 康裕,sab112411,12L,対象[26-26],,,1,2026世田谷キャンパス前期.pdf,情報リテラシー演習(b),SE-132,情報リテラシー演習(b),required,理工学基礎科目,情報系,exact,1.0
kikai,機械,世田谷,火,4,前期後,1,CD,情報リテラシー演習(b),木村 誠聡,sab112413,12M,対象[26-26],,,1,2026世田谷キャンパス前期.pdf,情報リテラシー演習(b),SE-132,情報リテラシー演習(b),required,理工学基礎科目,情報系,exact,1.0
kikai,機械,世田谷,火,4,前期後,2,AB,数理統計学(b),田中 秀和,sab112404,12G,対象[25-21],,,1,2026世田谷キャンパス前期.pdf,数理統計学(b),SE-315,数理統計学(b),elective-required,理工学基礎科目,数学系,exact,1.0
kikai,機械,世田谷,火,4,前期後,2,CD,数理統計学(b),出耒 光夫,sab112403,12H,対象[25-21],,,1,2026世田谷キャンパス前期.pdf,数理統計学(b),SE-315,数理統計学(b),elective-required,理工学基礎科目,数学系,exact,1.0
kikai,機械,世田谷,火,5,前期前,2,CD,材料工学,藤間 卓也,saa112505,12M,対象[20-17],"対開講(火5,金5)",,1,2026世田谷キャンパス前期.pdf,材料工学,,,,,,unmatched,0
kikai,機械,世田谷,水,1,前期,2,CD,流れ学及び演習・実験,西部 光一,saz113102,61A,対象[25-21],"対開講(水1,水2) ○",○,1,2026世田谷キャンパス前期.pdf,流れ学及び演習・実験,MC-241,流れ学及び演習・実験,required,専門科目,流体力学,exact,1.0
kikai,機械,世田谷,水,1,前期前,1,CD,データサイエンスリテラ シー(1),齊藤 飛鳥,saa113101,21C,対象[26-20],"対開講(水1,水2)",,1,2026世田谷キャンパス前期.pdf,データサイエンスリテラシー(1),TCU-DS-LIT1,データサイエンスリテラシー(1),elective-required,数理・データ活用及び人工知能に関する科目,共通分野,exact,1.0
kikai,機械,世田谷,水,1,前期後,3,CD,材料強度学,白木 尚人,sab113103,12B,対象[24-17],"対開講(水1,水2)",,1,2026世田谷キャンパス前期.pdf,材料強度学,,,,,,unmatched,0
kikai,機械,世田谷,水,2,前期,2,CD,流れ学及び演習・実験,西部 光一,saz113102,61A,対象[25-21],"対開講(水1,水2)",,1,2026世田谷キャンパス前期.pdf,流れ学及び演習・実験,MC-241,流れ学及び演習・実験,required,専門科目,流体力学,exact,1.0
kikai,機械,世田谷,水,2,前期前,1,CD,データサイエンスリテラ シー(1),齊藤 飛鳥,saa113101,21C,対象[26-20],"対開講(水1,水2)",,1,2026世田谷キャンパス前期.pdf,データサイエンスリテラシー(1),TCU-DS-LIT1,データサイエンスリテラシー(1),elective-required,数理・データ活用及び人工知能に関する科目,共通分野,exact,1.0
kikai,機械,世田谷,水,2,前期後,3,CD,材料強度学,白木 尚人,sab113103,12B,対象[24-17],"対開講(水1,水2)",,1,2026世田谷キャンパス前期.pdf,材料強度学,,,,,,unmatched,0
kikai,機械,世田谷,水,3,前期,3,CD,機械工学実験(2),三原 雄司 藤間 卓也 亀山 雄高 岸本 喜直,saz113301,各研究室,対象[20-17],"対開講(水3,水4)",,2,2026世田谷キャンパス前期.pdf,機械工学実験(2),,,,,,unmatched,0
